step,train_acts_billions,train_loss
155847,0.638349,0.955
155871,0.638448,0.9482
155895,0.638546,0.9605
155918,0.63864,0.9476
155943,0.638743,0.9593
155967,0.638841,0.9466
155990,0.638935,0.9717
156014,0.639033,0.9577
156038,0.639132,0.9605
156062,0.63923,0.953
156086,0.639328,0.9613
156111,0.639431,0.9529
156134,0.639525,0.9627
156157,0.639619,0.9497
156181,0.639717,0.9617
156205,0.639816,0.963
156229,0.639914,0.9607
156240,0.639959,0.9545
156252,0.640008,0.9502
156275,0.640102,0.9521
156299,0.640201,0.9526
156323,0.640299,0.9534
156346,0.640393,0.9457
156370,0.640492,0.9628
156394,0.64059,0.9577
156418,0.640688,0.9585
156441,0.640782,0.9443
156464,0.640877,0.9451
156489,0.640979,0.9478
156513,0.641077,0.9497
156537,0.641176,0.951
156559,0.641266,0.9518
156582,0.64136,0.9518
156606,0.641458,0.9648
156631,0.641561,0.9554
156653,0.641651,0.9534
156677,0.641749,0.9744
156701,0.641847,0.9595
156725,0.641946,0.9509
156749,0.642044,0.951
156772,0.642138,0.9475
156796,0.642236,0.9751
156819,0.642331,0.9699
156843,0.642429,0.9572
156867,0.642527,0.9588
156891,0.642626,0.9578
156914,0.64272,0.9635
156938,0.642818,0.9624
156961,0.642912,0.9506
156983,0.643002,0.9552
157007,0.643101,0.9523
157031,0.643199,0.9503
157055,0.643297,0.9592
157078,0.643391,0.9506
157102,0.64349,0.9557
157126,0.643588,0.9612
157150,0.643686,0.9567
157172,0.643777,0.9587
157196,0.643875,0.9555
157220,0.643973,0.9488
157244,0.644071,0.9504
157267,0.644166,0.9686
157291,0.644264,0.9539
157314,0.644358,0.9536
157336,0.644448,0.9464
157360,0.644547,0.9561
157384,0.644645,0.9591
157407,0.644739,0.9652
157431,0.644837,0.9505
157455,0.644936,0.9562
157479,0.645034,0.945
157503,0.645132,0.9635
157527,0.645231,0.9556
157551,0.645329,0.9694
157575,0.645427,0.9589
157599,0.645526,0.9703
157623,0.645624,0.9635
157647,0.645722,0.9456
157671,0.64582,0.9582
157695,0.645919,0.96
157719,0.646017,0.9545
157742,0.646111,0.9563
157765,0.646205,0.9502
157789,0.646304,0.956
157813,0.646402,0.9451
157836,0.646496,0.9569
157860,0.646595,0.952
157883,0.646689,0.9491
157908,0.646791,0.9519
157932,0.646889,0.9573
157957,0.646992,0.9693
157980,0.647086,0.96
158004,0.647184,0.9474
158027,0.647279,0.9589
158051,0.647377,0.9627
158075,0.647475,0.9445
158098,0.647569,0.9499
158122,0.647668,0.96
158145,0.647762,0.9594
158168,0.647856,0.9449
158191,0.64795,0.963
158214,0.648045,0.9558
158238,0.648143,0.9497
158262,0.648241,0.9546
158286,0.648339,0.9484
158310,0.648438,0.9432
158334,0.648536,0.9535
158357,0.64863,0.9508
158381,0.648729,0.96
158404,0.648823,0.9545
158428,0.648921,0.9558
158451,0.649015,0.9628
158475,0.649114,0.9577
158499,0.649212,0.9492
158521,0.649302,0.958
158545,0.6494,0.9582
158569,0.649499,0.9547
158592,0.649593,0.9521
158615,0.649687,0.9633
158639,0.649785,0.9425
158663,0.649884,0.9497
158687,0.649982,0.9545
158710,0.650076,0.9508
158734,0.650174,0.9454
158758,0.650273,0.9503
158781,0.650367,0.9529
158804,0.650461,0.963
158828,0.650559,0.9607
158851,0.650654,0.9555
158874,0.650748,0.944
158898,0.650846,0.9533
158922,0.650945,0.9488
158946,0.651043,0.9535
158970,0.651141,0.9436
158992,0.651231,0.951
159016,0.65133,0.9513
159039,0.651424,0.9577
159062,0.651518,0.953
159086,0.651616,0.9593
159110,0.651715,0.961
159134,0.651813,0.9624
159158,0.651911,0.9502
159182,0.652009,0.9483
159206,0.652108,0.962
159230,0.652206,0.9593
159253,0.6523,0.9438
159278,0.652403,0.961
159302,0.652501,0.956
159326,0.652599,0.9598
159350,0.652698,0.9534
159373,0.652792,0.9541
159397,0.65289,0.9628
159421,0.652988,0.9606
159445,0.653087,0.9448
159469,0.653185,0.9479
159492,0.653279,0.9475
159516,0.653378,0.9521
159539,0.653472,0.9626
159563,0.65357,0.9565
159586,0.653664,0.9624
159610,0.653763,0.9596
159634,0.653861,0.9537
159657,0.653955,0.9463
159680,0.654049,0.954
159704,0.654148,0.9483
159727,0.654242,0.9539
159751,0.65434,0.9504
159775,0.654438,0.9554
159799,0.654537,0.956
159823,0.654635,0.9467
159847,0.654733,0.9538
159871,0.654832,0.9526
159894,0.654926,0.956
159918,0.655024,0.9542
159943,0.655127,0.9469
159966,0.655221,0.9522
159989,0.655315,0.9589
160013,0.655413,0.9539
160037,0.655512,0.9575
160060,0.655606,0.9506
160083,0.6557,0.9644
160108,0.655802,0.9638
160131,0.655897,0.968
160154,0.655991,0.9541
160177,0.656085,0.9645
160201,0.656183,0.9591
160224,0.656278,0.9568
160249,0.65638,0.9516
160272,0.656474,0.9574
160295,0.656568,0.9597
160319,0.656667,0.9532
160343,0.656765,0.9519
160367,0.656863,0.9575
160391,0.656962,0.9497
160415,0.65706,0.9672
160439,0.657158,0.9668
160463,0.657256,0.9547
160486,0.657351,0.9475
160510,0.657449,0.9586
160534,0.657547,0.9611
160558,0.657646,0.9534
160581,0.65774,0.9534
160606,0.657842,0.9669
160630,0.65794,0.9639
160654,0.658039,0.9525
160677,0.658133,0.956
160700,0.658227,0.9604
160723,0.658321,0.95
160746,0.658416,0.9534
160770,0.658514,0.9554
160794,0.658612,0.9583
160818,0.658711,0.9531
160842,0.658809,0.9476
160866,0.658907,0.9537
160889,0.659001,0.9597
160912,0.659096,0.9597
160936,0.659194,0.9516
160960,0.659292,0.9592
160984,0.65939,0.9532
161008,0.659489,0.9546
161031,0.659583,0.9534
161055,0.659681,0.956
161079,0.65978,0.947
161104,0.659882,0.9554
161127,0.659976,0.9779
161150,0.66007,0.9512
161175,0.660173,0.9506
161198,0.660267,0.9614
161222,0.660365,0.944
161246,0.660464,0.9537
161269,0.660558,0.9571
161293,0.660656,0.9467
161316,0.66075,0.9442
161340,0.660849,0.9498
161363,0.660943,0.9448
161386,0.661037,0.9574
161409,0.661131,0.9552
161434,0.661234,0.957
161457,0.661328,0.949
161481,0.661426,0.9605
161505,0.661524,0.9521
161528,0.661619,0.954
161552,0.661717,0.9577
161575,0.661811,0.9494
161598,0.661905,0.9665
161622,0.662004,0.9471
161645,0.662098,0.9619
161669,0.662196,0.9563
161693,0.662295,0.9538
161715,0.662385,0.9653
161738,0.662479,0.9493
161762,0.662577,0.9596
161786,0.662675,0.9526
161810,0.662774,0.9556
161833,0.662868,0.9631
161857,0.662966,0.9593
161880,0.66306,0.9544
161904,0.663159,0.9507
161928,0.663257,0.9547
161952,0.663355,0.9435
161976,0.663454,0.954
161999,0.663548,0.9504
162023,0.663646,0.9572
162046,0.66374,0.9567
162069,0.663835,0.9462
162093,0.663933,0.9498
162117,0.664031,0.9561
162140,0.664125,0.9543
162164,0.664224,0.9625
162188,0.664322,0.9445
162212,0.66442,0.9527
162235,0.664515,0.9645
162259,0.664613,0.9552
162283,0.664711,0.9651
162307,0.664809,0.9551
162330,0.664904,0.9552
162353,0.664998,0.9424
162377,0.665096,0.9563
162402,0.665199,0.9515
162425,0.665293,0.9504
162450,0.665395,0.9586
162473,0.665489,0.9599
162497,0.665588,0.9727
162520,0.665682,0.9546
162544,0.66578,0.9515
162567,0.665874,0.9663
162590,0.665969,0.9627
162613,0.666063,0.9468
162638,0.666165,0.956
162661,0.666259,0.9534
162684,0.666354,0.9656
162708,0.666452,0.9576
162731,0.666546,0.9483
162754,0.66664,0.9451
162778,0.666739,0.9562
162800,0.666829,0.9523
162825,0.666931,0.9608
162848,0.667025,0.9544
162872,0.667124,0.9577
162897,0.667226,0.9719
162920,0.66732,0.9684
162944,0.667419,0.9562
162968,0.667517,0.9525
162991,0.667611,0.9694
163014,0.667705,0.9529
163037,0.6678,0.9457
163061,0.667898,0.9459
163085,0.667996,0.9559
163109,0.668094,0.9605
163133,0.668193,0.9554
163157,0.668291,0.9637
163181,0.668389,0.9571
163205,0.668488,0.9492
163229,0.668586,0.9465
163252,0.66868,0.9524
163275,0.668774,0.9554
163299,0.668873,0.9607
163323,0.668971,0.9457
163347,0.669069,0.958
163371,0.669168,0.9536
163394,0.669262,0.9513
163417,0.669356,0.9592
163441,0.669454,0.9517
163465,0.669553,0.9491
163488,0.669647,0.9527
163512,0.669745,0.9568
163536,0.669843,0.9527
163559,0.669938,0.9484
163584,0.67004,0.9514
163607,0.670134,0.9625
163631,0.670233,0.9564
163654,0.670327,0.961
163678,0.670425,0.9505
163702,0.670523,0.9485
163725,0.670618,0.9529
163748,0.670712,0.9636
163771,0.670806,0.9452
163796,0.670908,0.9508
163820,0.671007,0.9459
163843,0.671101,0.963
163867,0.671199,0.9536
163890,0.671293,0.9625
163914,0.671392,0.9474
163937,0.671486,0.9476
163961,0.671584,0.9599
163985,0.671683,0.9548
164009,0.671781,0.9615
164033,0.671879,0.9503
164052,0.671957,0.9516
164057,0.671977,0.9477
164082,0.67208,0.9564
164105,0.672174,0.9547
164128,0.672268,0.9567
164152,0.672367,0.9563
164175,0.672461,0.9541
164200,0.672563,0.9652
164223,0.672657,0.9589
164246,0.672752,0.9527
164270,0.67285,0.9501
164294,0.672948,0.9527
164318,0.673047,0.9505
164341,0.673141,0.9582
164365,0.673239,0.9566
164389,0.673337,0.9546
164412,0.673432,0.9551
164435,0.673526,0.946
164458,0.67362,0.9501
164482,0.673718,0.9497
164506,0.673817,0.9375
164529,0.673911,0.967
164552,0.674005,0.9537
164576,0.674103,0.9606
164600,0.674202,0.9569
164624,0.6743,0.9496
164648,0.674398,0.961
164671,0.674492,0.9471
164695,0.674591,0.9486
164718,0.674685,0.9599
164742,0.674783,0.9544
164766,0.674882,0.9534
164789,0.674976,0.9597
164812,0.67507,0.9533
164836,0.675168,0.9632
164860,0.675267,0.9505
164883,0.675361,0.9445
164906,0.675455,0.9556
164929,0.675549,0.9513
164954,0.675652,0.9505
164978,0.67575,0.9519
165002,0.675848,0.9511
165026,0.675946,0.9498
165050,0.676045,0.9501
165073,0.676139,0.9558
165096,0.676233,0.964
165120,0.676332,0.9481
165143,0.676426,0.9474
165166,0.67652,0.9417
165189,0.676614,0.9515
165213,0.676712,0.9544
165237,0.676811,0.9581
165260,0.676905,0.9601
165284,0.677003,0.9577
165308,0.677102,0.9433
165332,0.6772,0.9651
165356,0.677298,0.9497
165379,0.677392,0.959
165403,0.677491,0.9546
165426,0.677585,0.9425
165450,0.677683,0.9595
165474,0.677782,0.9571
165497,0.677876,0.9538
165521,0.677974,0.9554
165544,0.678068,0.9563
165567,0.678162,0.9493
165592,0.678265,0.9525
165615,0.678359,0.9586
165639,0.678457,0.9596
165662,0.678552,0.9459
165686,0.67865,0.9525
165710,0.678748,0.9584
165733,0.678842,0.9469
165756,0.678937,0.9518
165780,0.679035,0.9457
165804,0.679133,0.9611
165828,0.679231,0.966
165851,0.679326,0.9502
165875,0.679424,0.9508
165898,0.679518,0.9583
165922,0.679617,0.9506
165947,0.679719,0.941
165970,0.679813,0.96
165993,0.679907,0.9544
166016,0.680002,0.948
166039,0.680096,0.9506
166062,0.68019,0.9483
166087,0.680292,0.9545
166110,0.680387,0.9516
166134,0.680485,0.9539
166158,0.680583,0.9493
166181,0.680677,0.9556
166205,0.680776,0.9618
166228,0.68087,0.9501
166252,0.680968,0.9588
166276,0.681066,0.9485
166300,0.681165,0.9599
166324,0.681263,0.956
166348,0.681361,0.961
166371,0.681456,0.9525
166395,0.681554,0.9551
166419,0.681652,0.959
166443,0.681751,0.9582
166466,0.681845,0.9647
166489,0.681939,0.9448
166513,0.682037,0.9503
166538,0.68214,0.9525
166562,0.682238,0.9543
166585,0.682332,0.9491
166608,0.682426,0.9489
166631,0.682521,0.9621
166655,0.682619,0.9459
166680,0.682721,0.9569
166703,0.682815,0.9579
166728,0.682918,0.9524
166751,0.683012,0.9487
166774,0.683106,0.9539
166798,0.683205,0.9536
166822,0.683303,0.9506
166846,0.683401,0.9535
166869,0.683495,0.9538
166893,0.683594,0.9524
166917,0.683692,0.954
166941,0.68379,0.9481
166964,0.683885,0.9566
166987,0.683979,0.9541
167011,0.684077,0.9483
167035,0.684175,0.9594
167058,0.68427,0.9467
167082,0.684368,0.9423
167106,0.684466,0.9484
167130,0.684564,0.9518
167154,0.684663,0.9605
167177,0.684757,0.9575
167202,0.684859,0.961
167225,0.684954,0.9439
167249,0.685052,0.9509
167273,0.68515,0.9464
167298,0.685253,0.95
167322,0.685351,0.9549
167346,0.685449,0.9539
167369,0.685543,0.9503
167393,0.685642,0.963
167417,0.68574,0.9537
167440,0.685834,0.9612
167464,0.685933,0.9519
167486,0.686023,0.9527
167509,0.686117,0.9618
167533,0.686215,0.9592
167557,0.686313,0.953
167580,0.686408,0.9618
167604,0.686506,0.962
167627,0.6866,0.9486
167651,0.686698,0.9454
167674,0.686793,0.941
167698,0.686891,0.951
167722,0.686989,0.9457
167746,0.687088,0.9415
167771,0.68719,0.9471
167795,0.687288,0.9587
167819,0.687387,0.9559
167843,0.687485,0.9569
167867,0.687583,0.9527
167890,0.687677,0.9503
167914,0.687776,0.9499
167936,0.687866,0.9444
167960,0.687964,0.9581
167984,0.688062,0.959
168008,0.688161,0.956
168032,0.688259,0.9489
168055,0.688353,0.9555
168079,0.688452,0.9513
168103,0.68855,0.9628
168127,0.688648,0.9487
168151,0.688746,0.9519
168175,0.688845,0.9503
168199,0.688943,0.968
168222,0.689037,0.9551
168246,0.689136,0.9614
168270,0.689234,0.9548
168294,0.689332,0.9462
168317,0.689426,0.9489
168341,0.689525,0.9705
168364,0.689619,0.9537
168388,0.689717,0.9681
168412,0.689816,0.9585
168436,0.689914,0.9523
168460,0.690012,0.9502
168483,0.690106,0.9449
168507,0.690205,0.9615
168531,0.690303,0.956
168554,0.690397,0.9732
168578,0.690495,0.9654
168602,0.690594,0.9476
168625,0.690688,0.9536
168649,0.690786,0.9553
168673,0.690885,0.9518
168697,0.690983,0.9638
168720,0.691077,0.9575
168744,0.691175,0.9538
168768,0.691274,0.946
168792,0.691372,0.9471
168816,0.69147,0.9597
168840,0.691569,0.9624
168864,0.691667,0.9432
168888,0.691765,0.9599
168910,0.691855,0.9552
168934,0.691954,0.9577
168958,0.692052,0.947
168982,0.69215,0.9544
169005,0.692244,0.9476
169029,0.692343,0.9476
169053,0.692441,0.9572
169076,0.692535,0.964
169101,0.692638,0.9514
169124,0.692732,0.964
169148,0.69283,0.9518
169172,0.692929,0.9494
169195,0.693023,0.9579
169218,0.693117,0.9503
169242,0.693215,0.9515
169266,0.693314,0.9525
169290,0.693412,0.9659
169314,0.69351,0.9572
169337,0.693604,0.9548
169362,0.693707,0.9418
169385,0.693801,0.946
169409,0.693899,0.9588
169433,0.693998,0.9662
169458,0.6941,0.9508
169482,0.694198,0.958
169506,0.694297,0.9584
169530,0.694395,0.9588
169554,0.694493,0.9472
169578,0.694591,0.9505
169601,0.694686,0.9539
169625,0.694784,0.9416
169649,0.694882,0.9603
169673,0.694981,0.9451
169697,0.695079,0.9541
169721,0.695177,0.95
169743,0.695267,0.9562
169767,0.695366,0.9501
169790,0.69546,0.9621
169813,0.695554,0.9568
169837,0.695652,0.9572
169861,0.695751,0.9443
169885,0.695849,0.9465
169909,0.695947,0.9691
169934,0.69605,0.9495
169957,0.696144,0.9469
169981,0.696242,0.9564
170005,0.69634,0.9545
170030,0.696443,0.9513
170053,0.696537,0.9527
170077,0.696635,0.9509
170100,0.69673,0.9445
170123,0.696824,0.9489
170148,0.696926,0.9449
170171,0.69702,0.9541
170195,0.697119,0.9493
170218,0.697213,0.9515
170241,0.697307,0.9527
170264,0.697401,0.9557
170288,0.6975,0.9548
170312,0.697598,0.9569
170336,0.697696,0.9451
170359,0.69779,0.9557
170383,0.697889,0.9524
170406,0.697983,0.9605
170429,0.698077,0.9497
170453,0.698175,0.9493
170476,0.69827,0.9488
170500,0.698368,0.9519
170523,0.698462,0.9601
170547,0.698561,0.9595
170571,0.698659,0.9607
170595,0.698757,0.9513
170619,0.698855,0.956
170642,0.69895,0.9537
170666,0.699048,0.9483
170689,0.699142,0.9489
170712,0.699236,0.9525
170736,0.699335,0.9492
170760,0.699433,0.9557
170783,0.699527,0.9528
170808,0.69963,0.9448
170830,0.69972,0.953
170854,0.699818,0.9479
170878,0.699916,0.9582
170902,0.700015,0.9607
170926,0.700113,0.9603
170949,0.700207,0.9442
170972,0.700301,0.9553
170996,0.7004,0.9458
171020,0.700498,0.9619
171043,0.700592,0.954
171067,0.70069,0.9567
171090,0.700785,0.9441
171114,0.700883,0.9572
171138,0.700981,0.953
171161,0.701075,0.9504
171186,0.701178,0.9649
171209,0.701272,0.9483
171233,0.70137,0.951
171257,0.701469,0.9543
171280,0.701563,0.9617
171304,0.701661,0.9608
171327,0.701755,0.9626
171351,0.701854,0.9513
171375,0.701952,0.9547
171399,0.70205,0.9572
171423,0.702149,0.9531
171447,0.702247,0.9639
171471,0.702345,0.9455
171495,0.702444,0.956
171518,0.702538,0.9596
171542,0.702636,0.9453
171565,0.70273,0.9496
171589,0.702829,0.9576
171613,0.702927,0.9548
171636,0.703021,0.9616
171660,0.703119,0.9509
171683,0.703214,0.9544
171706,0.703308,0.9518
171730,0.703406,0.9529
171753,0.7035,0.9556
171777,0.703599,0.9555
171800,0.703693,0.9506
171824,0.703791,0.9539
171848,0.703889,0.9533
171864,0.703955,0.9548
171871,0.703984,0.9523
171895,0.704082,0.9587
171920,0.704184,0.9589
171944,0.704283,0.9654
171968,0.704381,0.9542
171991,0.704475,0.9585
172015,0.704573,0.9585
172039,0.704672,0.9511
172063,0.70477,0.9506
172088,0.704872,0.9595
172111,0.704967,0.9556
172134,0.705061,0.9485
172158,0.705159,0.9569
172182,0.705257,0.9685
172206,0.705356,0.9653
172231,0.705458,0.9493
172255,0.705556,0.956
172277,0.705647,0.9524
172302,0.705749,0.9477
172326,0.705847,0.9492
172350,0.705946,0.9596
172374,0.706044,0.9565
172398,0.706142,0.94
172421,0.706236,0.9467
172445,0.706335,0.9612
172469,0.706433,0.9588
172493,0.706531,0.9485
172517,0.70663,0.9542
172541,0.706728,0.9526
172564,0.706822,0.9546
172588,0.70692,0.9467
172612,0.707019,0.9477
172636,0.707117,0.9578
172660,0.707215,0.9605
172683,0.70731,0.9501
172707,0.707408,0.9592
172729,0.707498,0.9448
172753,0.707596,0.9482
172777,0.707695,0.9521
172800,0.707789,0.9563
172824,0.707887,0.954
172847,0.707981,0.9571
172872,0.708084,0.9542
172895,0.708178,0.9566
172918,0.708272,0.9579
172941,0.708366,0.9478
172966,0.708469,0.9537
172989,0.708563,0.9571
173012,0.708657,0.9532
173036,0.708755,0.956
173060,0.708854,0.9399
173084,0.708952,0.9455
173108,0.70905,0.9556
173132,0.709149,0.9543
173155,0.709243,0.9417
173179,0.709341,0.9493
173203,0.709439,0.9489
173226,0.709534,0.9586
173250,0.709632,0.9454
173274,0.70973,0.9525
173298,0.709829,0.9528
173321,0.709923,0.9605
173345,0.710021,0.9539
173368,0.710115,0.9534
173391,0.71021,0.9561
173414,0.710304,0.9496
173438,0.710402,0.9586
173462,0.7105,0.9597
173485,0.710595,0.9567
173508,0.710689,0.9544
173531,0.710783,0.9605
173554,0.710877,0.9527
173577,0.710971,0.9535
173601,0.71107,0.9473
173624,0.711164,0.9471
173648,0.711262,0.9485
173671,0.711356,0.9685
173694,0.711451,0.957
173718,0.711549,0.9515
173742,0.711647,0.9492
173765,0.711741,0.9603
173789,0.71184,0.9512
173813,0.711938,0.9461
173837,0.712036,0.9485
173861,0.712135,0.9524
173884,0.712229,0.9463
173908,0.712327,0.9625
173932,0.712425,0.9536
173956,0.712524,0.9672
173980,0.712622,0.9605
174004,0.71272,0.9557
174028,0.712819,0.9561
174052,0.712917,0.9468
174077,0.713019,0.9551
174101,0.713118,0.9576
174125,0.713216,0.9425
174149,0.713314,0.9451
174173,0.713413,0.965
174196,0.713507,0.9445
174220,0.713605,0.9571
174244,0.713703,0.9584
174268,0.713802,0.9557
174291,0.713896,0.9599
174315,0.713994,0.9531
174338,0.714088,0.9566
174362,0.714187,0.9498
174385,0.714281,0.9503
174408,0.714375,0.9525
174433,0.714478,0.9507
174456,0.714572,0.9461
174479,0.714666,0.9601
174503,0.714764,0.9575
174526,0.714858,0.9434
174550,0.714957,0.9655
174574,0.715055,0.9521
174598,0.715153,0.9488
174622,0.715252,0.9484
174646,0.71535,0.9535
174669,0.715444,0.9559
174693,0.715543,0.9526
174717,0.715641,0.952
174740,0.715735,0.9517
174764,0.715833,0.9447
174788,0.715932,0.9476
174812,0.71603,0.9428
174836,0.716128,0.9478
174859,0.716222,0.9487
174882,0.716317,0.948
174906,0.716415,0.963
174928,0.716505,0.9563
